Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
5472	-758.9421	-829.0816	70.13953	0.234923	0.0337373	0.0387715	0.0514164	0.0121366	0.000487537	0.00172817	0.0200801	0.00202925	0.00738807	0.0292833	0.0316108	0.00123516	0.0137386	0.0253468	0.00332882	0.0296143	0.0398538	0.0071858	0.110314	0.0376994	0.0536252	0.00978744	0.00653831	0.00465656	0.0170921	0.0103964	0.0227621	0.0284081	0.0260483	0.199729	0.0241601	0.00772242	0.00184788	0.00889976	0.0231342	0.0552639	0.043481	0.0319464	0.000265791	0.0189245	0.0107961	0.0321154	0.0792163	0.0485166	0.00267129	0.00330197	0.0473782	0.0898076	0.058185	0.0981235	0.92281	0.8566827	0.0539459	0.240754	0.641301	1.55933	4.15362	18.5371	2.111197	0.130752	0.0187773	0.0215792	0.0286169	0.00675491	0.00027135	0.000961854	0.0111761	0.00112942	0.004112	0.0162983	0.0175937	0.000687454	0.00764655	0.0141073	0.00185273	0.0164825	0.0221815	0.00399942	0.0613976	0.0209824	0.0298463	0.00544742	0.00363905	0.00259172	0.00951302	0.00578634	0.0126688	0.0158112	0.0144978	0.111164	0.0134468	0.00429809	0.00102848	0.00495336	0.0128759	0.0307584	0.0242003	0.0177805	0.000147932	0.0105329	0.00600883	0.0178746	0.0440896	0.027003	0.00148677	0.00183779	0.0263694	0.0499845	0.0323842	0.0546129	1.022855	0.538595	0.461405	1.79671
5508	-755.6167	-827.0133	71.39661	0.0659298	0.00681167	0.0350974	0.0213578	0.00598879	0.000536928	0.00149096	0.0131997	0.00508563	0.00228768	0.017626	0.00733143	0.00274829	0.00419796	0.0347714	0.0147391	0.0017463	0.00940174	0.0169239	0.117078	0.0171233	0.0142195	0.0282555	0.00768553	0.0034734	0.00920277	0.0448298	0.00859728	0.0131744	0.0396959	0.134234	0.00919703	0.00151695	0.000144436	0.00590123	0.0388946	0.0174031	0.0112582	0.0226546	0.000338011	0.0241565	0.0282909	0.0277723	0.00594795	0.051205	0.0225768	0.020919	0.0176196	0.0605734	0.0151595	0.0210277	0.6479257	0.4792087	0.0436051	0.21702	0.620869	1.61065	4.60788	22.9331	2.265071	0.0595357	0.00615105	0.0316935	0.0192865	0.00540798	0.000484855	0.00134636	0.0119196	0.00459241	0.00206581	0.0159166	0.0066204	0.00248175	0.00379083	0.0313992	0.0133097	0.00157694	0.00848992	0.0152826	0.105724	0.0154626	0.0128405	0.0255152	0.00694016	0.00313654	0.00831025	0.0404821	0.00776348	0.0118967	0.0358461	0.121215	0.00830507	0.00136983	0.000130428	0.00532891	0.0351225	0.0157153	0.0101664	0.0204575	0.000305229	0.0218137	0.0255472	0.0250789	0.0053711	0.0462389	0.0203872	0.0188902	0.0159108	0.0546988	0.0136893	0.0189884	1.113482	0.676037	0.323963	1.107399
5544	-752.5588	-823.7153	71.1565	0.0707688	0.00209508	0.0696717	0.0541031	0.00770665	0.000876431	0.00048149	0.0112323	0.0112769	0.0160043	0.0092995	0.00219972	0.00668579	0.00368197	0.0255578	0.0123724	0.00399462	0.0128971	0.0122778	0.0700778	0.0157898	0.013583	0.0316523	0.000846282	0.0123817	0.00595075	0.0394095	0.00324416	0.0104482	0.0122196	0.188196	0.00843521	0.0370771	0.00393315	0.00376764	0.0895823	0.0177615	0.0188766	0.00278342	0.00988308	0.00733403	0.014286	0.0073293	0.000573256	0.0155931	0.0429493	0.0321501	0.00720043	0.120395	0.00863683	0.0246112	0.5770964	0.4055766	0.0306029	0.182601	0.588305	1.6998	5.47643	32.6767	2.521097	0.0584798	0.00173127	0.0575732	0.0447081	0.00636839	0.000724238	0.000397879	0.00928182	0.00931866	0.0132252	0.00768465	0.00181774	0.0055248	0.00304259	0.0211197	0.0102239	0.00330096	0.0106575	0.0101458	0.0579088	0.0130479	0.0112243	0.0261559	0.000699325	0.0102316	0.0049174	0.032566	0.00268081	0.00863389	0.0100977	0.155516	0.00697044	0.0306386	0.00325016	0.00311339	0.0740264	0.0146772	0.0155987	0.00230008	0.00816688	0.00606047	0.0118052	0.00605657	0.00047371	0.0128853	0.0354911	0.0265672	0.00595008	0.0994882	0.00713704	0.0203375	1.139497	0.711452	0.288548	1.210141
5580	-738.7301	-809.8538	71.12372	0.034191	0.00426905	0.0503941	0.0308247	0.0027115	0.000802601	0.000612809	0.00297853	0.00298164	0.00325865	0.024015	0.00105554	0.00245571	0.00176621	0.0274753	0.0058559	0.00136577	0.00642259	0.0155441	0.0469408	0.0133528	0.00257713	0.00761257	0.00614252	0.000302899	0.00219641	0.00701341	0.00675874	0.0103435	0.0071353	0.132445	0.00465253	0.00317384	0.00303774	0.0107508	0.0293147	0.0297828	0.019903	0.00103852	0.00314748	0.00468026	0.0283548	0.00601015	0.000177569	0.00492737	0.0151362	0.00164156	0.00455676	0.0793893	0.00211254	0.0170504	0.7073388	0.5471959	0.0218357	0.154884	0.558853	1.78938	6.45643	45.7965	2.765166	0.046796	0.0058429	0.0689725	0.0421887	0.00371114	0.00109849	0.00083873	0.0040766	0.00408086	0.00445999	0.0328685	0.00144468	0.00336104	0.00241734	0.0376044	0.00801475	0.00186927	0.00879036	0.0212747	0.0642461	0.0182755	0.00352722	0.010419	0.00840704	0.000414567	0.00300615	0.00959899	0.00925043	0.0141568	0.00976582	0.181272	0.00636774	0.00434392	0.00415765	0.0147142	0.0401219	0.0407627	0.0272405	0.00142138	0.00430783	0.0064057	0.0388082	0.00822588	0.000243032	0.0067439	0.0207163	0.00224675	0.00623667	0.108657	0.00289135	0.0233362	1.092559	0.646331	0.353669	0.73064
5616	-754.5299	-825.5308	71.00085	0.0341582	0.00453296	0.0234304	0.0178272	0.000252899	0.00380604	0.00116679	0.00305894	0.00481002	0.00703456	0.0278291	0.00262643	0.000238407	0.00327474	0.0207694	0.00951517	0.00242466	0.0214979	0.0420379	0.0141318	0.0125985	0.00611736	0.0114202	0.0193626	0.00147772	0.00150477	0.0193482	0.0013182	0.00178295	0.039272	0.0646235	0.0127424	0.0158874	0.00132283	0.00431276	0.0183944	0.0180438	0.0118117	0.00088454	0.00618749	0.00111651	0.00431782	0.0128081	0.00238124	0.00550696	0.00241899	0.0128741	0.0117504	0.0732435	0.00881911	0.0283016	0.909818	0.8345561	0.0298687	0.180451	0.586135	1.70609	5.54167	33.4799	2.538654	0.0505019	0.00670184	0.0346411	0.026357	0.000373904	0.00562711	0.00172506	0.00452254	0.00711146	0.0104004	0.0411445	0.00388309	0.000352477	0.0048416	0.0307069	0.0140679	0.00358479	0.031784	0.0621518	0.0208935	0.0186265	0.00904432	0.0168844	0.028627	0.00218476	0.00222476	0.0286058	0.00194892	0.00263603	0.0580625	0.0955439	0.0188393	0.0234891	0.00195577	0.00637628	0.0271955	0.0266772	0.0174632	0.00130777	0.00914802	0.00165072	0.00638376	0.0189363	0.00352058	0.00814188	0.00357641	0.0190339	0.0173726	0.108288	0.0130388	0.041843	1.026805	0.545091	0.454909	0.6763753
5652	-748.9605	-819.4366	70.47612	0.121938	0.0810839	0.136479	0.0801556	0.000532829	0.0115481	0.0119637	0.00827556	0.00802937	0.0114241	0.0338087	0.00407788	0.00109721	0.00118673	0.0592323	0.0172972	0.0152413	0.0162129	0.0394753	0.0369039	0.0251633	0.00816784	0.0198704	0.00462172	0.0016184	0.00470416	0.000509621	0.0145177	0.00621372	0.00825807	0.0797461	0.0328713	0.00518745	0.0025335	0.00146365	0.0279152	0.010602	0.0718868	0.00442603	0.0304454	0.00222658	0.0135728	0.0187969	0.0221672	0.00277156	0.0386742	0.00511979	0.0183628	0.194375	0.0116138	0.0308347	0.9787241	0.9583347	0.0484043	0.228357	0.630811	1.58526	4.37911	20.6593	2.189573	0.0861628	0.057295	0.0964376	0.056639	0.000376504	0.00816002	0.00845372	0.00584762	0.00567366	0.00807243	0.0238897	0.00288148	0.000775305	0.000838562	0.0418544	0.0122224	0.0107697	0.0114563	0.0278938	0.0260768	0.0177807	0.0057715	0.0140407	0.00326577	0.00114358	0.00332402	0.000360105	0.0102584	0.0043907	0.00583526	0.0563496	0.0232273	0.00366552	0.0017902	0.00103424	0.0197252	0.00749154	0.0507962	0.00312749	0.0215131	0.00157333	0.00959075	0.0132822	0.0156636	0.00195842	0.0273277	0.00361771	0.0129754	0.137348	0.00820646	0.0217882	1.006197	0.510638	0.489362	1.415201
5688	-752.0617	-823.3461	71.28435	0.0451574	0.0419359	0.00692844	0.0450985	7.93547e-05	0.00279031	0.00398373	0.0103113	0.00428305	0.00761122	0.0199492	0.015869	0.00495905	0.00150708	0.0330339	0.00424675	0.00269123	0.0066935	0.0061358	0.0229602	0.00920597	0.00251473	0.0165437	0.0130041	0.000261502	0.0041435	0.00382726	0.0157942	0.000941524	0.0152687	0.141994	0.0104335	0.00274823	0.0254949	0.00223363	0.00345547	0.00319253	0.00730845	0.00767843	0.00935343	0.0275629	0.0289173	0.0151153	0.0334619	0.000744365	0.020924	0.0248776	0.00159663	0.0994279	0.00153955	0.0284918	0.7242629	0.5677211	0.0326722	0.188521	0.594191	1.68296	5.30444	30.6071	2.473786	0.0522484	0.0485211	0.0080164	0.0521803	9.18157e-05	0.00322848	0.0046093	0.0119305	0.00495561	0.0088064	0.0230818	0.018361	0.00573777	0.00174374	0.0382211	0.00491361	0.00311383	0.00774458	0.0070993	0.0265656	0.0106516	0.00290961	0.0191416	0.0150462	0.000302566	0.00479416	0.00442825	0.0182743	0.00108937	0.0176664	0.164292	0.0120719	0.00317978	0.0294983	0.00258437	0.00399808	0.00369385	0.00845609	0.00888417	0.0108222	0.0318911	0.0334582	0.0174888	0.0387164	0.000861252	0.0242097	0.0287841	0.00184734	0.115041	0.0017813	0.0329658	1.086742	0.637869	0.362131	0.8642823
5724	-743.2073	-813.897	70.68963	0.0355106	0.0193633	0.07987	0.0777548	0.0105381	0.00361228	0.000942963	0.00466662	0.00209413	0.011097	0.00639437	0.0116022	0.000165997	0.000385969	0.0201252	0.0100172	0.00598204	0.0460427	0.00817401	0.00587036	0.0267721	0.0391761	0.000421149	0.0128936	0.00112215	0.00135026	0.00143537	0.0313122	0.00273888	0.00366216	0.178605	0.0326041	0.00657172	0.0258035	0.0235934	0.0144875	0.00670063	0.0260241	0.00637932	0.0262596	0.0389026	0.0307501	0.00892397	0.0315851	0.0191703	0.0409064	0.0195389	0.0082525	0.129105	0.00434681	0.0580829	0.9728545	0.9471438	0.0456223	0.221859	0.625156	1.5996	4.50737	21.9191	2.232373	0.0291623	0.0159017	0.0655915	0.0638545	0.0086542	0.00296651	0.000774388	0.00383236	0.00171976	0.00911314	0.00525124	0.00952802	0.000136321	0.000316969	0.0165274	0.00822644	0.00491262	0.0378116	0.00671273	0.00482091	0.021986	0.0321725	0.000345859	0.0105886	0.000921539	0.00110888	0.00117877	0.0257145	0.00224924	0.00300747	0.146676	0.0267754	0.00539688	0.0211906	0.0193756	0.0118976	0.00550275	0.0213718	0.00523888	0.0215652	0.031948	0.0252528	0.00732862	0.0259386	0.0157432	0.0335935	0.0160459	0.00677719	0.106025	0.00356972	0.0476993	1.00792	0.513573	0.486427	1.217688
5760	-744.257	-814.7781	70.52111	0.0438276	0.0273277	0.0250663	0.0468881	0.00544291	8.4944e-05	0.00149195	0.00125976	0.000502853	0.0137041	0.00616785	0.0108946	0.000142407	0.00281194	0.0243548	0.000737017	0.0355338	0.0245076	0.021953	0.0742893	0.00478126	0.0401236	0.00830059	0.0144714	0.00691476	0.00516195	0.0184072	0.0422946	0.0689315	0.0182481	0.0103006	0.0213267	0.0129122	0.0434891	0.00314509	0.0387145	0.00135492	0.0298232	0.0530775	0.00185414	0.0548533	0.00322931	0.00131818	0.014252	0.00811889	0.0133905	0.00382066	0.00398744	0.117727	0.00801933	0.00325998	1.123648	1.282189	0.042384	0.214034	0.618191	1.61762	4.67216	23.5938	2.28561	0.042037	0.0262112	0.0240422	0.0449724	0.00522053	8.14735e-05	0.00143099	0.00120829	0.000482307	0.0131442	0.00591585	0.0104495	0.000136589	0.00269705	0.0233598	0.000706905	0.0340819	0.0235063	0.021056	0.071254	0.00458591	0.0384843	0.00796146	0.0138801	0.00663224	0.00495104	0.0176551	0.0405666	0.0661152	0.0175025	0.00987975	0.0204553	0.0123846	0.0417122	0.00301659	0.0371328	0.00129956	0.0286047	0.0509089	0.00177839	0.0526122	0.00309737	0.00126432	0.0136697	0.00778718	0.0128434	0.00366456	0.00382452	0.112917	0.00769169	0.00312678	0.9654439	0.438176	0.561824	1.042598
5796	-757.4333	-828.4402	71.00696	0.0950143	0.0283087	0.0237209	0.0417216	0.000576303	7.98459e-05	0.00646456	0.00746289	0.00159837	0.0199294	0.00853888	0.00308586	0.00271608	0.00216004	0.0442914	0.00593897	0.0194	0.0282168	0.0219951	0.0217616	0.030556	0.00286211	0.0123216	0.00603133	0.00386853	0.000336726	0.0140765	0.00972955	0.199835	0.00207359	0.008989	0.00832906	0.017091	0.0143732	0.0442834	0.0155312	0.00204311	0.0234312	0.0366371	0.0134557	0.0202373	0.0158952	0.0117623	0.0366302	0.0102525	0.0220561	0.00961737	0.000345242	0.101752	0.00511694	0.0015027	0.8098141	0.6804097	0.0372635	0.201007	0.606198	1.64963	4.97495	26.8359	2.378709	0.0876513	0.026115	0.0218826	0.0384884	0.000531642	7.36583e-05	0.0059636	0.00688456	0.00147451	0.018385	0.00787717	0.00284672	0.0025056	0.00199265	0.0408591	0.00547873	0.0178966	0.0260302	0.0202906	0.0200752	0.0281881	0.00264032	0.0113667	0.00556394	0.00356874	0.000310632	0.0129857	0.00897556	0.184349	0.0019129	0.0082924	0.00768361	0.0157666	0.0132594	0.0408517	0.0143276	0.00188478	0.0216154	0.033798	0.012413	0.0186691	0.0146634	0.0108508	0.0337916	0.00945803	0.0203469	0.00887208	0.000318488	0.0938669	0.00472041	0.00138625	1.058261	0.595093	0.404907	1.084004
5832	-751.963	-823.5343	71.57135	0.0228074	0.0112392	0.0244402	0.0352835	0.000921828	0.00524197	0.00166968	0.00555304	0.00389395	0.0165691	0.00624822	0.00645977	0.00485691	0.00533232	0.00667912	0.00529815	0.00533885	0.00307739	0.0198271	0.0232812	0.0171083	0.00551419	0.000658054	0.0170322	0.000746281	0.000168323	0.00246441	0.00539454	0.00306457	0.00598483	0.0489975	0.00591007	0.0130027	0.00184893	0.0134851	0.00229204	0.00579421	0.00762076	0.0134336	0.0115404	0.0106399	0.0171059	0.00835822	0.0206196	0.0100779	0.0103595	0.0187488	0.00551316	0.0437115	0.00722237	0.00511824	0.7314285	0.5765764	0.0388058	0.205022	0.609951	1.63948	4.87751	25.7693	2.349384	0.0412016	0.0203037	0.0441513	0.0637398	0.00166529	0.00946965	0.00301628	0.0100316	0.00703444	0.0299322	0.0112874	0.0116696	0.00877403	0.00963286	0.0120659	0.00957114	0.00964467	0.00555932	0.0358179	0.0420577	0.0309062	0.00996142	0.00118878	0.0307687	0.00134816	0.000304077	0.00445197	0.00974527	0.00553617	0.0108116	0.0885142	0.0106766	0.0234894	0.0033401	0.024361	0.00414058	0.0104673	0.0137669	0.0242678	0.0208479	0.019221	0.0309019	0.0150992	0.0372494	0.0182057	0.0187145	0.0338699	0.00995956	0.0789651	0.0130473	0.00924613	1.084298	0.634286	0.365714	0.5535548
5868	-751.1053	-822.1444	71.03905	0.0178645	0.0400562	0.0268835	0.0725199	0.00168256	0.00432753	0.00156352	0.00351163	0.00320677	0.00376569	0.0126906	0.00404498	0.0106627	0.00224978	0.0170029	0.00482576	0.00864144	0.0205499	0.00528502	0.0357859	0.018677	0.00202062	0.00466828	0.0222619	0.00342059	0.000373273	0.00890919	0.00893252	0.0121017	0.0905345	0.127268	0.000949517	0.00131352	0.0220767	0.00644838	0.00993286	0.0101829	0.00958983	0.0025254	0.0419653	0.0313123	0.0189574	0.0101076	0.00691501	0.0198941	0.00550581	0.0153615	0.00608653	0.0168041	0.0183748	0.0272586	0.7880394	0.6502187	0.0278694	0.174456	0.579989	1.72417	5.73212	35.8817	2.58875	0.0203503	0.0456298	0.0306243	0.0826107	0.00191668	0.00492969	0.00178108	0.00400025	0.00365298	0.00428967	0.0144564	0.00460782	0.0121464	0.00256283	0.0193688	0.00549724	0.00984386	0.0234093	0.00602041	0.0407653	0.0212758	0.00230178	0.00531785	0.0253595	0.00389655	0.000425212	0.0101489	0.0101754	0.0137856	0.103132	0.144977	0.00108164	0.00149629	0.0251486	0.00734565	0.011315	0.0115998	0.0109242	0.0028768	0.0478046	0.0356693	0.0215953	0.011514	0.0078772	0.0226623	0.00627192	0.0174989	0.00693344	0.0191424	0.0209316	0.0310515	1.065368	0.60598	0.39402	0.8778507
5904	-763.1519	-833.3649	70.21297	0.159863	0.0771782	0.0154409	0.0666151	0.0119094	0.00240512	0.00181568	0.00835011	0.0355304	0.000867762	0.0663268	0.0165105	0.0015387	0.00369938	0.00845177	0.0041505	0.00965072	0.067546	0.00910008	0.0575619	0.123659	0.0104282	0.0150751	0.0447734	0.00330219	0.00934809	0.0287761	0.0765316	0.0449356	0.117441	0.200931	0.0178036	0.00828731	0.0463627	0.0113374	0.0183707	0.0167126	0.0285122	0.02249	0.00349955	0.00935588	0.048847	0.0650158	0.0311967	0.00605268	0.0468789	0.0736199	0.0596886	0.0156739	0.0993872	0.0239602	0.7710114	0.6273544	0.0550682	0.243184	0.643314	1.55445	4.11212	18.1593	2.096309	0.0818649	0.0395225	0.0079072	0.0341132	0.00609872	0.00123165	0.000929799	0.00427604	0.0181949	0.000444376	0.0339655	0.00845494	0.000787959	0.00189443	0.0043281	0.00212544	0.00494207	0.0345899	0.0046601	0.0294771	0.063325	0.00534024	0.00771984	0.0229282	0.00169103	0.0047871	0.0147361	0.0391914	0.0230113	0.060141	0.102896	0.00911709	0.00424388	0.023742	0.00580581	0.00940754	0.00855843	0.0146009	0.011517	0.0017921	0.00479109	0.0250142	0.0332942	0.0159756	0.00309954	0.0240064	0.0377003	0.0305661	0.00802649	0.0508956	0.0122699	1.070992	0.614494	0.385506	1.952767
5940	-750.9793	-821.787	70.80763	0.0388441	0.0220895	0.0190697	0.0527637	0.00377042	0.00371776	0.0019624	0.00215541	0.00289873	0.00691088	0.018048	0.00170123	0.00101432	0.00609283	0.00183625	0.00954642	0.0140646	0.0133092	0.0376201	0.0542229	0.0325987	0.0126746	0.0285818	0.00318946	0.00537211	0.011308	0.00875658	0.0025121	0.0803385	0.014311	0.0291798	0.014565	0.156953	0.0122321	0.0154341	0.0250597	0.0231034	0.01388	0.0621729	0.0363474	0.0442423	0.0380159	0.00621975	0.00607977	0.00558242	0.00551436	0.00918116	0.00131885	0.00486789	0.0153883	0.00504552	0.9106155	0.8358991	0.0346357	0.193965	0.599491	1.66808	5.15558	28.8719	2.431586	0.0372904	0.0212059	0.018307	0.0506532	0.00361961	0.00356906	0.0018839	0.0020692	0.00278278	0.00663445	0.0173261	0.00163318	0.000973753	0.00584912	0.0017628	0.00916458	0.013502	0.0127768	0.0361153	0.0520541	0.0312948	0.0121676	0.0274386	0.00306188	0.00515723	0.0108557	0.00840633	0.00241162	0.0771251	0.0137386	0.0280127	0.0139824	0.150675	0.0117428	0.0148167	0.0240573	0.0221793	0.0133248	0.059686	0.0348935	0.0424727	0.0364953	0.00597097	0.00583659	0.00535913	0.00529379	0.00881393	0.0012661	0.00467319	0.0147728	0.0048437	1.026562	0.544692	0.455308	1.041665
5976	-748.2526	-819.3499	71.09729	0.0741576	0.0246535	0.050156	0.0439971	0.00374743	0.00535818	0.0060138	0.00243075	0.00420166	0.0109353	0.0254445	0.00838399	0.00233352	0.000910166	0.0609953	0.00958351	0.011603	0.00243201	0.0581783	0.036333	0.0358138	0.0109669	0.00129845	0.00720369	0.000957443	0.00271933	0.00344388	0.000703992	0.0323007	0.0335122	0.00166903	0.0108509	0.0725669	0.00374494	0.00895117	0.00377702	0.0111078	0.00715937	0.030775	0.0507668	0.0464741	0.030074	0.00869983	0.00998759	0.0138422	0.00257381	0.0203099	0.0179016	0.00509009	0.0033466	0.0246529	0.7937301	0.6580037	0.033778	0.191607	0.597208	1.67446	5.21902	29.6051	2.449719	0.0776446	0.0258127	0.0525144	0.0460659	0.00392364	0.00561013	0.00629657	0.00254505	0.00439923	0.0114495	0.026641	0.00877821	0.00244325	0.000952963	0.0638633	0.0100341	0.0121486	0.00254637	0.0609139	0.0380414	0.0374978	0.0114826	0.0013595	0.00754241	0.00100246	0.0028472	0.00360581	0.000737095	0.0338195	0.035088	0.00174751	0.0113611	0.0759791	0.00392103	0.00937206	0.00395462	0.0116301	0.00749601	0.0322221	0.0531539	0.0486594	0.0314881	0.00910891	0.0104572	0.0144931	0.00269483	0.0212649	0.0187433	0.00532943	0.00350396	0.0258121	1.063501	0.603135	0.396865	0.9550906
6012	-763.6599	-834.6508	70.99089	0.00971197	0.00358391	0.0450568	0.0274278	0.000201835	0.00112108	0.00302644	0.000359477	0.000823174	0.00432492	0.0167319	0.0140184	0.000910943	0.00183855	0.0310357	0.0018961	0.00634479	0.00309477	0.00381821	0.0241908	0.0128617	0.00658129	0.00799313	0.00163214	0.000221723	0.00223118	0.00248305	0.00101724	0.0220671	0.00502093	0.0172407	0.00108181	0.0596748	0.00804648	0.00340946	0.00118347	0.000510449	0.0170735	0.0078155	0.00764642	0.0209253	0.0086288	0.00828309	0.00533026	0.00846246	0.00035483	0.0216961	0.00367572	0.00511558	0.00460009	0.00671812	0.8658784	0.7634793	0.0244863	0.163785	0.56868	1.75846	6.10557	40.8392	2.682326	0.0202713	0.00748051	0.0940446	0.0572487	0.000421279	0.00233996	0.00631692	0.000750317	0.00171817	0.00902717	0.0349237	0.0292598	0.00190136	0.0038375	0.0647792	0.00395763	0.0132431	0.00645955	0.00796954	0.0504922	0.0268456	0.0137368	0.0166836	0.00340668	0.000462791	0.00465702	0.00518274	0.00212323	0.0460595	0.0104799	0.0359855	0.002258	0.124556	0.016795	0.00711639	0.00247019	0.00106543	0.0356366	0.0163129	0.01596	0.0436762	0.0180104	0.0172888	0.0111256	0.0176632	0.000740617	0.0452852	0.00767213	0.0106775	0.00960153	0.0140224	1.040393	0.567061	0.432939	0.4791
6048	-752.8046	-824.0282	71.22365	0.0775838	0.00654934	0.0252657	0.0169872	0.000748894	0.00109645	0.00313188	0.00818923	0.00134524	0.0121667	0.0138861	0.0077443	0.000428059	0.00332398	0.0184927	0.00425379	0.0126098	0.00523074	0.0169532	0.0145262	0.0287944	0.000321093	0.000496875	0.012391	0.000980115	0.00306188	0.0288932	0.0027424	0.0665691	0.0351766	0.0137815	0.00259291	0.0723508	0.0122426	0.00083387	0.000623347	0.0206608	0.0293733	0.0157902	0.00824656	0.0356286	0.0120804	0.0152989	0.00865362	0.01114	3.41505e-05	0.0349123	0.0198721	0.0114781	0.0148401	0.000944817	0.7881232	0.6503327	0.0320501	0.186762	0.592455	1.68789	5.3544	31.2011	2.487685	0.100586	0.00849109	0.0327565	0.0220236	0.000970926	0.00142153	0.00406042	0.0106172	0.00174408	0.0157739	0.0180031	0.0100403	0.00055497	0.00430947	0.0239755	0.00551495	0.0163484	0.00678155	0.0219795	0.0188329	0.0373313	0.00041629	0.000644189	0.0160647	0.0012707	0.00396967	0.0374595	0.00355547	0.0863055	0.0456058	0.0178674	0.00336166	0.0938014	0.0158723	0.0010811	0.000808157	0.0267864	0.038082	0.0204716	0.0106915	0.0461918	0.015662	0.0198347	0.0112193	0.0144428	4.42754e-05	0.0452631	0.0257638	0.0148811	0.0192399	0.00122494	1.06534	0.605938	0.394062	0.7713188
6084	-746.6457	-817.4719	70.82627	0.0202339	0.00817127	0.00846893	0.0208057	0.00152424	0.00198536	5.75914e-05	0.00130293	0.00183601	0.00560065	0.00950357	0.00124678	0.000251472	0.00110188	0.0172563	0.00653969	0.000794378	0.0149531	0.00531457	0.00874068	0.0150205	0.00344471	0.00167848	0.0188759	0.0013134	0.0028052	0.0155694	0.00116142	0.0290283	0.00989455	0.00858519	0.0038903	0.0489203	0.00768551	0.000467822	0.00394771	0.00663988	0.00326446	0.00845916	0.0194038	0.0107339	0.00156281	0.00450123	0.000745702	0.00366568	5.30676e-05	0.0087092	0.00169278	0.00323747	0.00714881	0.000206538	0.9214397	0.8543238	0.0235077	0.160559	0.565162	1.76941	6.22824	42.5393	2.711819	0.0521489	0.0210599	0.021827	0.0536227	0.00392844	0.00511687	0.000148431	0.00335806	0.00473195	0.0144346	0.0244936	0.00321333	0.000648121	0.00283988	0.0444748	0.0168548	0.00204736	0.0385387	0.0136973	0.0225274	0.0387123	0.00887808	0.00432595	0.0486489	0.00338504	0.00722987	0.0401271	0.00299333	0.0748147	0.0255013	0.0221267	0.0100265	0.126082	0.0198079	0.00120572	0.0101745	0.017113	0.00841352	0.0218018	0.0500095	0.0276645	0.00402784	0.0116011	0.0019219	0.00944758	0.000136771	0.0224463	0.00436282	0.00834396	0.0184247	0.000532311	1.02327	0.53928	0.46072	0.388002
