Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
2340	-756.0741	-826.83	70.75595	0.0688737	0.00635101	0.0696735	0.0717179	0.00204167	0.00507274	0.00506997	0.00190814	0.00574698	0.00195606	0.0198637	0.00149776	0.00177627	0.00106236	0.0623298	0.00764688	0.0110293	0.0243708	0.000210014	0.0433931	0.0694365	0.0220661	0.044494	0.0312215	0.00100646	0.00203157	0.0854587	0.12338	0.0789699	0.0319311	0.00959429	0.0062447	0.0336166	0.0491689	0.0217316	0.00402185	0.0064504	0.0335044	0.0119755	0.0159106	0.0290199	0.00794806	0.00245007	0.0187918	0.120582	0.00560186	0.00352269	0.0113351	0.0458907	0.000821235	0.0987768	0.794339	0.658841	0.0456083	0.221826	0.625127	1.59968	4.50804	21.9258	2.232594	0.0478773	0.00441488	0.0484332	0.0498544	0.00141926	0.0035263	0.00352437	0.00132644	0.00399499	0.00135974	0.0138081	0.00104116	0.00123477	0.000738495	0.0433283	0.0053157	0.00766694	0.0169413	0.00014599	0.0301646	0.0482685	0.0153391	0.0309298	0.0217035	0.00069964	0.00141224	0.0594063	0.0857675	0.0548956	0.0221968	0.00666943	0.00434098	0.0233685	0.0341795	0.0151066	0.00279577	0.00448397	0.0232905	0.00832473	0.0110602	0.0201731	0.00552506	0.00170315	0.013063	0.0838218	0.00389411	0.00244879	0.00787958	0.0319007	0.000570879	0.0686643	1.063302	0.602831	0.397169	1.438547
2376	-750.114	-821.2756	71.16159	0.0176469	0.0364913	0.0368617	0.00325704	0.00585062	0.00128115	0.000857709	0.00705114	0.00151386	0.00409707	0.0406345	0.000940715	0.0027825	0.00226952	0.0435442	0.00661138	0.00757628	0.0193421	0.0149673	0.0110382	0.0260518	0.0107566	0.00848701	0.0176335	0.000419181	0.00071189	0.0425366	0.0411606	0.0081655	0.00558983	0.014454	0.0248305	0.0196828	0.0648024	0.0437587	0.0194799	0.00992661	0.0104878	0.0128123	0.00737307	0.106023	0.0105	0.0098907	0.0151521	0.00430126	0.0197062	0.00150325	0.118779	0.00284962	0.0112104	0.0173953	0.7976898	0.6634643	0.0380993	0.203193	0.608248	1.64407	4.92142	26.2472	2.362671	0.0181731	0.0375793	0.0379608	0.00335416	0.00602507	0.00131935	0.000883282	0.00726138	0.001559	0.00421923	0.0418461	0.000968763	0.00286547	0.00233719	0.0448425	0.00680851	0.00780217	0.0199189	0.0154136	0.0113673	0.0268286	0.0110773	0.00874006	0.0181593	0.000431679	0.000733116	0.0438049	0.0423878	0.00840896	0.00575649	0.014885	0.0255709	0.0202696	0.0667346	0.0450634	0.0200607	0.0102226	0.0108005	0.0131943	0.00759291	0.109185	0.010813	0.0101856	0.0156039	0.00442951	0.0202937	0.00154807	0.122321	0.00293458	0.0115446	0.0179139	1.062206	0.601155	0.398845	0.971047
2412	-757.6429	-828.1273	70.48439	0.056548	0.0805448	0.00373529	0.0565295	0.00163285	0.0128086	0.00350799	0.00212619	0.0056529	0.0212574	0.0286005	0.00548694	0.0047417	0.00751469	0.042399	0.0034272	0.0234263	0.0328537	0.038093	0.0293914	0.0300169	0.0194062	0.00384245	0.0284059	0.00667761	0.0129675	0.142207	0.076607	0.0295585	0.0271623	0.00702472	0.0300928	0.0294928	0.0809058	0.0515579	0.0199764	0.0312074	0.0587369	0.026639	0.00119915	0.179913	0.0200293	0.00320379	0.0197224	0.0169508	0.0381563	0.00198389	0.191298	0.00591563	0.0197093	0.0318873	0.8941321	0.8085343	0.0668834	0.267365	0.662624	1.50915	3.7402	14.9514	1.955759	0.0332102	0.0473033	0.0021937	0.0331993	0.00095896	0.00752237	0.00206021	0.00124869	0.0033199	0.0124843	0.0167968	0.00322243	0.00278476	0.00441331	0.0249006	0.00201277	0.0137581	0.0192947	0.0223717	0.0172613	0.0176287	0.0113971	0.00225664	0.0166825	0.0039217	0.00761569	0.083517	0.0449907	0.0173594	0.0159522	0.00412556	0.0176733	0.0173209	0.0475153	0.0302795	0.011732	0.0183278	0.0344957	0.0156449	0.00070425	0.105661	0.0117631	0.00188156	0.0115828	0.00995507	0.0224089	0.00116512	0.112348	0.0034742	0.0115751	0.0187271	1.031615	0.552934	0.447066	1.702732
2448	-762.2285	-833.8198	71.59138	0.00655057	0.0480758	0.0173346	0.0587804	0.000742516	0.000438273	0.00164383	0.0108583	0.00467091	0.00931169	0.0162249	0.00855725	0.00650444	0.0010956	0.010327	0.0142493	0.00357531	0.0377908	0.0177669	0.0219125	0.0134178	0.0106979	0.0117227	0.00586544	0.0107452	0.0109337	0.0581393	0.0158817	0.000650032	0.0014588	0.00677698	0.00787926	0.0033349	0.0949907	0.041415	0.0102568	0.00623074	0.0277651	0.00836069	0.0164942	0.100312	0.00240326	0.0378228	0.00351179	0.00751272	0.0011139	0.00516766	0.0135571	0.00936914	0.0140972	0.0015758	0.5469348	0.3764007	0.0312705	0.184533	0.59024	1.69423	5.41909	31.979	2.505491	0.00765369	0.0561718	0.0202537	0.0686791	0.000867555	0.000512078	0.00192065	0.0126869	0.00545749	0.0108798	0.0189572	0.00999829	0.00759979	0.0012801	0.0120661	0.0166489	0.00417739	0.0441548	0.0207588	0.0256026	0.0156773	0.0124994	0.0136968	0.00685318	0.0125547	0.0127749	0.0679299	0.0185562	0.000759497	0.00170446	0.00791822	0.00920613	0.0038965	0.110987	0.0483893	0.0119841	0.00728	0.0324407	0.00976863	0.0192719	0.117204	0.00280797	0.0441921	0.00410317	0.00877786	0.00130148	0.0060379	0.0158401	0.0109469	0.0164712	0.00184116	1.150947	0.726533	0.273467	0.8558712
2484	-749.8184	-820.1948	70.3764	0.136926	0.0659428	0.0557833	0.0362486	0.00311383	0.00415832	0.000230224	0.022059	0.0180097	0.0210517	0.0199343	0.00455544	0.0207862	0.00553396	0.0271708	0.0159725	0.0149768	0.0145772	0.0506093	0.0579342	0.0098012	0.0180367	0.00746778	0.00189751	0.00146515	0.00240425	0.064348	0.0334072	0.0187294	0.0234498	0.00611031	0.0791304	0.0252807	0.0187747	0.00126566	0.00925575	0.194397	0.0169678	0.00298945	0.00282401	0.0753958	0.0105392	0.0280623	0.00879398	0.0163591	0.135439	0.138036	0.0187514	0.0148652	0.0354212	0.0461354	0.8316071	0.711753	0.0451086	0.220637	0.62408	1.60236	4.53232	22.1687	2.24056	0.0824173	0.0396917	0.0335766	0.0218184	0.00187425	0.00250294	0.000138574	0.0132775	0.0108402	0.0126712	0.0119987	0.00274197	0.0125114	0.00333095	0.0163544	0.00961402	0.00901471	0.00877416	0.0304623	0.0348713	0.00589945	0.0108565	0.00449494	0.00114213	0.000881887	0.00144714	0.0387318	0.0201081	0.0112734	0.0141147	0.00367786	0.0476294	0.0152167	0.0113007	0.000761814	0.00557114	0.117009	0.0102131	0.00179938	0.0016998	0.0453815	0.00634367	0.016891	0.00529319	0.00984675	0.0815224	0.0830854	0.0112867	0.00894753	0.0213204	0.0277694	1.051243	0.584196	0.415804	1.661375
2520	-755.6282	-825.379	69.75078	0.137207	0.052609	0.116351	0.186908	0.00428195	0.00738063	0.00556427	0.0134365	0.027736	0.0157629	0.0142506	0.000617139	0.000376267	0.00787002	0.0655255	0.0336057	0.00218829	0.00752228	0.0297509	0.0993323	0.034491	0.00290555	0.0547415	0.0018747	0.0201013	0.00599784	0.0228146	0.0222424	0.0239774	0.0162881	0.0118713	0.0395093	0.0222088	0.0707471	0.00195643	0.0416974	0.178414	0.0173324	0.00110695	0.0792083	0.0890121	0.00744488	0.00523935	0.01259	0.036297	0.106344	0.149478	0.0373285	0.0142829	0.0637222	0.0213423	0.9666579	0.9354675	0.0584239	0.250301	0.64913	1.54052	3.99519	17.1163	2.053537	0.0672305	0.0257781	0.0570113	0.0915838	0.00209813	0.00361646	0.00272645	0.00658379	0.0135904	0.0077237	0.0069827	0.000302394	0.000184368	0.00385626	0.0321071	0.0164666	0.00107225	0.00368587	0.0145777	0.0486721	0.0169004	0.0014237	0.026823	0.000918589	0.00984951	0.0029389	0.011179	0.0108986	0.0117488	0.00798105	0.00581684	0.0193593	0.0108822	0.0346656	0.000958636	0.0204314	0.0874217	0.00849278	0.000542397	0.0388116	0.0436153	0.00364794	0.00256725	0.00616902	0.0177853	0.0521079	0.073243	0.0182907	0.00699853	0.0312235	0.0104576	1.009746	0.516671	0.483329	2.040844
2556	-760.8645	-832.2195	71.35502	0.0688956	0.0457034	0.00791769	0.00730797	0.00192474	0.00193256	0.00111808	0.00409243	0.00182637	0.00442213	0.0269242	0.0122904	0.00689759	0.00860711	0.0195393	0.0131689	0.000302138	0.00316866	0.0133367	0.0117055	0.00536938	0.011355	0.0101484	3.02811e-05	0.00469909	0.00061227	0.00635367	0.00781702	0.0146938	0.0141174	0.000790592	0.00251732	0.00660779	0.0677843	0.00421017	0.0542236	0.0114902	0.00512722	0.00877009	0.00335793	0.0340355	0.00219183	0.0123111	0.0122057	0.00187137	0.0160932	0.00130319	0.0712644	0.0026704	0.00811102	0.00726174	0.6144937	0.4435156	0.0225733	0.157414	0.561685	1.78036	6.35267	44.3002	2.741146	0.102756	0.0681655	0.011809	0.0108997	0.00287071	0.00288237	0.00166759	0.00610376	0.00272399	0.00659551	0.0401567	0.0183308	0.0102876	0.0128373	0.0291424	0.0196411	0.000450632	0.00472598	0.0198914	0.0174585	0.0080083	0.0169356	0.0151361	4.51636e-05	0.00700858	0.000913186	0.00947634	0.0116589	0.0219154	0.0210558	0.00117915	0.00375452	0.00985537	0.101099	0.00627937	0.0808733	0.0171374	0.00764712	0.0130804	0.00500828	0.0507631	0.00326907	0.0183617	0.0182046	0.0027911	0.0240026	0.00194368	0.106289	0.00398283	0.0120974	0.0108307	1.125611	0.692753	0.307247	0.6704766
2592	-760.7087	-831.7745	71.06581	0.0900326	0.0379051	0.0336702	0.0355437	0.0181621	0.00527732	0.00105742	0.0318887	0.01503	0.035981	0.0582744	0.0139627	0.00648486	0.00487923	0.0619656	0.00878816	0.00488329	0.0038382	0.0303516	0.0113619	0.000709336	0.0127542	0.000961947	0.0154252	0.00901064	0.00219594	0.0685676	0.0121202	0.0768	0.0423927	0.0288678	0.00812229	0.0208636	0.00767835	0.026251	0.0307707	0.215774	0.00618034	0.0343616	0.0304384	0.201337	0.00952555	0.0142921	0.0242766	0.0286816	0.00941697	0.0703213	0.0356041	0.027061	0.0476128	0.0429396	0.537751	0.3677561	0.0557166	0.244576	0.64446	1.55169	4.08871	17.948	2.087845	0.0538907	0.0226888	0.0201539	0.0212753	0.0108713	0.00315884	0.000632939	0.0190876	0.00899649	0.0215371	0.0348812	0.00835765	0.00388164	0.00292056	0.0370907	0.00526032	0.00292299	0.00229743	0.0181675	0.00680088	0.000424586	0.00763426	0.000575791	0.00923302	0.00539349	0.00131442	0.0410424	0.00725479	0.0459701	0.0253749	0.0172793	0.00486175	0.0124883	0.00459602	0.015713	0.0184184	0.129155	0.00369936	0.0205678	0.0182194	0.120514	0.0057017	0.00855483	0.0145312	0.0171679	0.00563671	0.0420921	0.0213115	0.0161979	0.0284995	0.0257023	1.15448	0.731125	0.268875	1.670652
2628	-752.5358	-823.2651	70.72937	0.0805487	0.0250635	0.0834058	0.0610031	0.00241325	0.0258046	0.00560821	0.0100021	0.0020915	0.00713184	0.0189549	0.0209343	0.013222	0.0040737	0.0386786	0.0104793	0.0114143	0.0102067	0.0360267	0.0223517	0.0346152	0.0130068	0.0435159	0.0200985	0.00402889	0.0079327	0.00373319	0.00641149	0.0879806	0.0139674	0.0137643	0.00785834	0.0143537	0.0467399	0.0869933	0.0155069	0.00221568	0.0129037	0.0200187	0.0203176	0.0188084	0.060592	0.0387037	0.0235502	0.0343198	0.0312349	0.000569367	0.0284459	0.00094023	0.135644	0.0269299	0.9279392	0.8655659	0.0547956	0.242596	0.642828	1.55563	4.12209	18.2497	2.099898	0.059005	0.01836	0.061098	0.0446871	0.0017678	0.0189029	0.00410823	0.00732694	0.0015321	0.00522435	0.0138852	0.0153352	0.00968566	0.00298414	0.0283336	0.0076765	0.0083614	0.00747679	0.026391	0.0163735	0.025357	0.00952795	0.0318771	0.0147229	0.00295132	0.00581101	0.00273471	0.00469666	0.0644492	0.0102316	0.0100829	0.00575654	0.0105146	0.0342388	0.0637259	0.0113594	0.00162307	0.00945249	0.0146645	0.0148834	0.0137779	0.044386	0.028352	0.0172514	0.0251406	0.0228808	0.000417083	0.0208377	0.000688754	0.0993643	0.0197272	1.021304	0.53603	0.46397	1.365116
2664	-746.8131	-817.9085	71.09535	0.0220349	0.00176432	0.0192716	0.0216035	0.000938925	0.00179593	0.00549381	0.000854474	0.00295622	0.00200411	0.00597523	0.00184434	0.00326875	0.000331612	0.0175082	0.00826394	0.00102967	0.0060986	0.0147957	0.00638698	0.00317862	0.019466	0.00397856	0.00434761	0.00180254	0.000452062	0.00239023	0.00646728	0.0601303	0.00392777	0.00514117	0.0037007	0.00702269	0.0063671	0.0114221	0.00171456	0.0023611	0.00641282	0.00989077	0.00471104	0.0141801	0.0216079	0.0115031	0.015384	0.00786978	0.00799466	0.00498929	0.0137767	0.0105334	0.0561267	0.00799848	0.7839856	0.6447174	0.0228567	0.158375	0.562752	1.77698	6.31413	43.7508	2.732123	0.0458039	0.0036675	0.0400599	0.0449072	0.00195174	0.00373321	0.01142	0.00177619	0.00614508	0.00416593	0.0124207	0.00383384	0.00679475	0.000689321	0.0363943	0.0171783	0.00214038	0.0126772	0.0307558	0.0132766	0.00660739	0.0404639	0.00827023	0.00903738	0.00374693	0.000939701	0.00496857	0.0134435	0.124993	0.00816465	0.0106869	0.00769264	0.0145981	0.0132353	0.0237432	0.00356406	0.00490803	0.0133303	0.0205599	0.00979285	0.0294762	0.0449163	0.0239115	0.0319788	0.0163589	0.0166185	0.0103712	0.0286377	0.0218959	0.11667	0.0166264	1.066701	0.608007	0.391993	0.48107
2700	-752.1022	-822.7583	70.65604	0.00766124	0.00461761	0.0088227	0.00769196	0.0010939	0.000174899	0.00061432	0.00259355	0.0058715	0.00198142	0.00531436	0.000644841	0.00149074	0.00223486	0.00971959	0.00246536	0.00252142	0.00199277	0.00536298	0.00349594	0.00019603	0.00821248	0.000499615	0.00105721	0.00161471	0.000860963	0.00102707	0.00686944	0.00898329	0.00324908	0.0017766	0.00048235	0.00428235	0.0183509	0.00918976	0.00111792	0.00229474	0.00148865	0.00393062	0.00398119	0.00113952	0.0184736	0.00394283	0.00739904	0.00383585	0.00867576	0.00113822	0.0142821	0.00307811	0.0241676	0.00199337	0.7557157	0.6073497	0.0153639	0.130483	0.529747	1.88769	7.66385	65.0874	3.019342	0.0314041	0.018928	0.036165	0.03153	0.00448398	0.000716927	0.00251815	0.0106312	0.0240678	0.00812201	0.021784	0.00264326	0.00611067	0.00916087	0.0398414	0.0101057	0.0103355	0.00816852	0.0219833	0.0143301	0.000803544	0.0336636	0.00204796	0.00433361	0.00661883	0.00352916	0.00421006	0.0281584	0.0368233	0.0133182	0.00728242	0.00197719	0.0175537	0.0752218	0.0376696	0.00458246	0.00940633	0.00610209	0.016112	0.0163192	0.004671	0.075725	0.016162	0.0303293	0.0157235	0.0355626	0.00466565	0.0585435	0.0126174	0.0990651	0.008171	1.076095	0.622142	0.377858	0.243957
2736	-759.0905	-829.6999	70.60941	0.0374325	0.0353291	0.0436209	0.164413	0.00620468	0.00377767	0.00744329	0.00316837	0.000609573	0.0056366	0.0126041	0.0066196	0.01199	0.0220189	0.0188728	0.0205607	0.00301307	0.0226647	0.034442	0.0313521	0.0157814	0.0102927	7.82345e-05	0.0331303	0.00701797	0.00433982	0.0253401	0.00644748	0.0561183	0.0455659	0.0114215	0.000812955	0.0196015	0.0104465	0.0261742	0.00957703	0.0113456	0.0114643	0.0179621	0.00934426	0.0486395	0.074231	0.0764967	0.0103953	0.00620122	0.054093	0.00378461	0.00582765	0.00258308	0.139399	0.0139028	0.9783321	0.9575833	0.044413	0.218971	0.622605	1.60615	4.56681	22.5159	2.251798	0.029718	0.0280481	0.034631	0.130529	0.00492596	0.00299912	0.0059093	0.0025154	0.000483945	0.00447495	0.0100065	0.00525536	0.00951896	0.017481	0.0149833	0.0163233	0.0023921	0.0179937	0.0273438	0.0248908	0.012529	0.00817145	6.21111e-05	0.0263024	0.00557163	0.00344542	0.0201177	0.00511871	0.0445528	0.0361752	0.00906765	0.000645413	0.0155618	0.00829357	0.02078	0.00760329	0.00900735	0.00910158	0.0142603	0.00741849	0.0386154	0.0589327	0.0607315	0.00825292	0.0049232	0.0429449	0.00300464	0.00462662	0.00205073	0.11067	0.0110376	1.006312	0.510834	0.489166	1.25959
2772	-762.8337	-833.6329	70.7992	0.00753924	0.00605071	0.0188522	0.0171915	0.00192423	0.000925936	0.00108328	0.0115204	0.000339146	0.00509905	0.00226781	0.000564131	0.00108463	0.00156341	0.00412776	0.000748657	0.00254964	0.00385466	0.000507053	0.0117536	0.000903912	0.00588764	0.000677325	0.0138385	0.00163143	0.00170153	0.000431666	0.000158655	0.00782283	0.00892722	0.00515137	0.00587059	0.00591268	0.0140532	0.0165999	0.00376904	0.00268942	0.00980259	0.00587852	0.000669724	0.00907093	0.0171007	0.0172771	0.00335437	2.07482e-05	0.00465619	0.00137473	0.00113281	0.000524777	0.0376444	0.0028764	0.7192476	0.5615821	0.0147727	0.128009	0.526593	1.899	7.81195	67.6925	3.047718	0.0245612	0.0197119	0.0614164	0.056006	0.0062687	0.00301649	0.00352909	0.0375307	0.00110486	0.0166116	0.00738803	0.00183781	0.00353347	0.00509324	0.0134473	0.00243896	0.00830614	0.0125576	0.00165186	0.0382905	0.00294474	0.0191806	0.00220657	0.0450826	0.00531482	0.00554322	0.00140627	0.000516863	0.025485	0.0290829	0.016782	0.0191251	0.0192622	0.0457823	0.0540787	0.0122787	0.00876153	0.0319347	0.0191509	0.00218181	0.0295511	0.0557104	0.0562848	0.0109278	6.75929e-05	0.0151688	0.00447855	0.00369045	0.00170961	0.122637	0.00937066	1.08846	0.640376	0.359624	0.3069578
2808	-752.211	-822.6567	70.44563	0.0279457	0.0124348	0.0169108	0.0283516	0.00240189	0.000106951	0.00206921	0.00224557	0.00565935	0.00781314	0.00756461	0.00390213	0.000651512	0.00118236	0.0198875	0.010255	0.0099242	0.0186469	0.00835025	0.0273648	0.00177492	0.00833753	0.00502925	0.00348603	0.0184868	0.00604388	0.00468251	0.00465306	0.00732117	0.0108173	0.00549742	0.0156273	0.00648307	0.0572427	0.0214048	0.0061382	0.0145829	0.0198566	0.0059472	0.0306723	0.0633548	0.0205045	0.00150572	0.0165739	0.00442454	0.00690542	0.0340442	0.0213802	6.02644e-06	0.00899867	0.00558575	1.118932	1.269973	0.0244479	0.16366	0.568544	1.75888	6.11024	40.9033	2.68346	0.042925	0.0191	0.0259751	0.0435484	0.00368932	0.000164277	0.00317833	0.00344921	0.00869282	0.0120011	0.0116193	0.00599371	0.00100073	0.00181612	0.0305474	0.0157517	0.0152437	0.0286419	0.0128261	0.0420326	0.0027263	0.0128065	0.00772498	0.00535458	0.028396	0.00928347	0.00719238	0.00714715	0.0112454	0.0166155	0.00844409	0.0240037	0.00995807	0.0879255	0.032878	0.00942834	0.0223995	0.0304999	0.00913496	0.047113	0.0973136	0.0314952	0.00231281	0.0254578	0.00679615	0.0106068	0.0522923	0.0328402	9.25667e-06	0.0138221	0.00857978	0.9667181	0.440534	0.559466	0.6510371
2844	-764.6445	-835.4833	70.83878	0.0527984	0.0208286	0.0321274	0.0920951	1.17853e-05	0.00739397	0.00659101	0.00629156	0.0226164	0.0328967	0.0433585	0.00244947	0.00109421	0.0053411	0.0445472	0.00689616	0.00955971	0.024301	0.0185793	0.0369348	0.00159225	0.0343645	0.0257489	0.00503613	0.00199199	0.0110171	0.0100065	0.000404682	0.0277086	0.00576147	0.0218482	0.0136632	0.09999	0.12482	0.00430187	0.00652225	0.00811111	0.00448604	0.00354809	0.0190336	0.109136	0.0315611	0.00497207	0.0018397	0.0173638	0.0129477	0.0400426	0.0109686	0.000399067	0.037158	0.00635145	0.7225555	0.5656257	0.0268894	0.171436	0.576838	1.73359	5.83307	37.1893	2.614633	0.0451496	0.0178112	0.0274732	0.0787535	1.0078e-05	0.00632283	0.00563618	0.00538012	0.01934	0.028131	0.0370773	0.00209462	0.000935694	0.00456734	0.0380938	0.00589713	0.00817482	0.0207806	0.0158878	0.0315841	0.00136159	0.0293862	0.0220187	0.00430655	0.00170342	0.00942105	0.00855688	0.000346057	0.0236946	0.00492682	0.0186831	0.0116839	0.0855046	0.106738	0.00367867	0.00557738	0.00693607	0.00383615	0.00303408	0.0162763	0.093326	0.0269889	0.00425177	0.00157319	0.0148483	0.011072	0.0342417	0.0093796	0.000341255	0.031775	0.00543133	1.087326	0.638722	0.361278	1.16941
2880	-751.5655	-822.6622	71.09662	0.0544971	0.0181065	0.0189504	0.0531386	0.000478642	0.0024858	0.00374273	0.0020677	0.0103306	0.00213635	0.0161174	0.000349533	0.00664131	0.000376527	0.0214061	0.00278003	0.00307786	0.0180548	0.0111386	0.0202588	0.012868	0.00575019	0.00724656	0.0173229	0.000255698	0.000520594	0.0183163	0.000755842	0.0165678	0.0179093	0.0128797	0.00963188	0.0163623	0.0620815	0.000963123	0.00242341	0.0107802	0.0340791	0.00104607	0.0171902	0.078134	0.0304408	0.00251062	0.0161352	0.00663272	0.00240305	0.00540235	0.00751296	0.0318171	0.0163896	0.00458691	0.7393912	0.586535	0.0228868	0.158477	0.562865	1.77663	6.31007	43.6932	2.731171	0.0743428	0.0247002	0.0258514	0.0724896	0.000652945	0.00339103	0.00510569	0.00282068	0.0140925	0.00291433	0.0219867	0.00047682	0.00905982	0.000513643	0.0292014	0.00379241	0.00419869	0.0246296	0.0151949	0.0276363	0.017554	0.00784418	0.00988547	0.0236313	0.000348813	0.000710173	0.0249864	0.00103109	0.0226012	0.0244312	0.0175699	0.0131394	0.0223208	0.0846891	0.00131385	0.00330592	0.014706	0.0464894	0.00142701	0.0234501	0.106587	0.0415261	0.00342489	0.022011	0.00904809	0.00327814	0.00736968	0.0102489	0.0434037	0.0223581	0.00625728	1.081595	0.630304	0.369696	0.7330515
2916	-755.0238	-826.1816	71.15781	0.00952041	0.000310925	0.0405682	0.020192	0.00465178	0.000933969	0.00355358	0.00746818	0.00149859	0.00321036	0.00816888	0.000120629	0.00417054	0.0020688	0.0102388	0.00718678	0.00447136	0.01833	0.00154557	0.00947602	0.00450358	0.0210024	0.000664507	0.0183704	0.0135435	0.00976351	0.00319418	0.0135267	0.0479299	0.0033022	0.0131394	0.00262325	0.005183	0.0324033	0.0103929	0.00252114	0.011856	0.013039	0.0110398	0.016906	0.00984963	0.0317087	0.0232152	0.00490654	0.00834897	0.00629507	0.0150547	0.00889997	0.00105583	0.105811	0.00587622	0.7581653	0.6105204	0.02429	0.163143	0.567984	1.76061	6.12958	41.1691	2.688145	0.0150256	0.000490719	0.0640268	0.031868	0.00734169	0.00147404	0.00560845	0.0117867	0.00236515	0.00506676	0.0128926	0.000190382	0.00658217	0.00326509	0.0161594	0.0113426	0.00705695	0.0289294	0.0024393	0.0149556	0.00710779	0.033147	0.00104876	0.0289932	0.021375	0.0154093	0.00504122	0.0213486	0.0756455	0.00521171	0.0207373	0.00414015	0.00818008	0.0511406	0.0164026	0.003979	0.0187118	0.0205789	0.0174236	0.026682	0.0155452	0.0500443	0.0366395	0.00774377	0.0131768	0.00993521	0.0237602	0.0140464	0.00166637	0.166997	0.00927416	1.075274	0.620917	0.379083	0.6336119
2952	-743.6637	-814.4215	70.75786	0.0581825	0.0322632	0.00655923	0.020369	0.00119496	0.000489122	0.0045778	0.00588603	0.0015486	0.0116649	0.00423982	0.000145963	0.000355102	0.000783227	0.0210085	0.0039725	0.00255517	0.00789579	0.00417577	0.0667677	0.00795243	0.017116	0.00275396	0.025349	0.00102352	0.00177496	0.0458911	0.00501256	0.0552064	0.00999274	0.0238053	0.00855234	0.00273428	0.0158015	0.00173706	0.0074361	0.00555994	0.00100477	0.00761764	0.000935555	0.00552019	0.0442208	0.0170847	0.00583338	0.00226242	0.0182667	0.0204988	0.00899732	0.0174862	0.068796	0.00491247	0.8920578	0.8051484	0.0209952	0.151947	0.555525	1.8001	6.58122	47.63	2.793549	0.0812864	0.0450747	0.00916387	0.0284575	0.00166948	0.000683349	0.00639562	0.00822334	0.00216354	0.016297	0.00592342	0.000203923	0.000496111	0.00109424	0.0293509	0.00554996	0.00356981	0.0110312	0.00583394	0.0932808	0.0111103	0.0239127	0.00384755	0.0354149	0.00142995	0.00247978	0.0641143	0.00700303	0.0771285	0.0139608	0.0332583	0.0119484	0.00382005	0.0220762	0.00242683	0.0103889	0.00776776	0.00140376	0.0106426	0.00130706	0.00771222	0.0617806	0.023869	0.00814978	0.00316081	0.0255204	0.0286388	0.0125701	0.0244299	0.0961145	0.00686319	1.032254	0.553971	0.446029	0.7157711
