Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-751.0859	-822.2462	71.16033	0.5356355	2.720791	0.7694195
6	-758.2349	-829.8841	71.64928	0.3691263	2.588806	0.6707738
12	-754.6689	-825.6806	71.01168	0.5789348	2.056593	1.46447
18	-752.425	-821.9124	69.48735	0.7911048	2.082648	2.297998
24	-757.0142	-827.136	70.12177	0.4610441	2.033791	2.225012
30	-760.5475	-830.7735	70.22593	0.9423624	1.945385	1.787445
36	-759.411	-830.3381	70.9271	0.5630757	2.019733	1.572821
42	-758.9626	-830.373	71.41039	0.5780453	2.173426	1.032708
48	-751.6863	-822.7382	71.05188	0.7510688	2.297396	1.032708
54	-759.5503	-829.687	70.13668	0.6558069	2.142692	1.94636
60	-756.3945	-826.521	70.12655	0.7543804	1.931967	2.008692
66	-749.2764	-820.1506	70.8742	0.655972	2.310032	1.286995
72	-753.4484	-823.968	70.51968	1.257796	2.189567	1.150951
78	-753.3001	-823.2361	69.93596	1.100241	2.515253	1.47293
84	-755.9847	-826.8093	70.8246	1.008876	2.221241	1.050568
90	-762.7672	-832.9756	70.20843	1.020725	2.500844	1.331468
96	-751.6845	-822.4237	70.73916	0.5303394	2.483602	1.403236
102	-743.3049	-813.7247	70.41976	0.7788256	3.231415	0.5479919
108	-749.7422	-820.7908	71.04867	0.5943402	2.844283	0.5608599
114	-748.1146	-819.4661	71.35145	0.5428237	2.613691	0.5833433
120	-751.4814	-822.8004	71.31901	0.44395	2.742897	0.729189
126	-748.8177	-819.6415	70.82373	0.6771288	2.95299	0.4411553
132	-755.4715	-826.0022	70.53066	0.4713955	3.410222	0.2713937
138	-753.11	-823.1945	70.08446	0.8724937	3.21331	0.2245351
144	-758.7968	-827.9915	69.19475	1.043619	3.675303	0.150774
150	-749.1955	-819.3546	70.15908	0.3744789	3.62265	0.1523254
156	-754.7106	-824.9137	70.20315	0.6302445	3.40741	0.2294607
162	-749.9466	-819.6049	69.65828	0.9648628	3.487882	0.2045843
168	-740.4166	-810.9468	70.53023	0.4631241	3.27601	0.2045843
174	-743.1294	-813.0227	69.89324	0.5408751	3.474687	0.1290041
180	-746.811	-816.5212	69.71017	0.6087443	3.602023	0.1373622
186	-749.0364	-819.2098	70.17335	0.4418231	3.449645	0.1458376
192	-743.8172	-814.0209	70.20368	0.4418231	3.566142	0.1813265
198	-755.9884	-826.2448	70.25646	0.4169989	3.566142	0.1833856
204	-758.7224	-827.8365	69.11414	1.029208	1.832598	2.529427
210	-757.7459	-828.6663	70.9204	0.4976832	3.073809	0.3507118
216	-753.4531	-824.2811	70.82796	0.5510928	3.104697	0.3836799
222	-765.2772	-836.2396	70.96233	0.5510928	2.904918	0.3103784
228	-760.2678	-831.4764	71.20858	0.3854496	2.897548	0.2755409
234	-749.7465	-820.304	70.55752	0.5799753	3.216549	0.2755409
240	-757.0812	-827.5409	70.45969	0.8019349	3.038348	0.2864514
246	-750.3375	-821.2955	70.95801	0.4390291	3.047755	0.2760848
252	-758.4365	-828.9318	70.49526	0.7459192	3.160186	0.3711546
258	-746.2119	-816.4857	70.27375	0.8351172	3.286858	0.3892974
264	-743.1902	-813.6767	70.48646	0.8351172	2.921291	0.8648128
270	-748.5685	-819.3459	70.77743	0.7408702	2.539715	1.075332
276	-752.9014	-823.8496	70.94827	0.7408702	2.458599	0.988236
282	-751.0693	-821.9901	70.9208	0.8792249	2.324034	0.988236
288	-755.4221	-826.3581	70.936	0.8634604	2.326304	0.988236
294	-755.6028	-826.2929	70.69013	1.075137	2.455013	0.880475
300	-755.6639	-826.6279	70.96399	0.756148	2.310199	1.097585
306	-757.5992	-828.5285	70.92933	0.7896908	2.316187	1.086574
312	-757.085	-828.1275	71.04253	0.6449727	2.388349	1.086574
318	-756.3615	-826.919	70.55748	1.237731	2.42679	0.8976329
324	-762.4344	-832.8313	70.39692	0.9990465	2.318279	1.343923
330	-760.8186	-831.6557	70.83711	0.6753656	2.318279	1.289175
336	-756.6261	-827.5712	70.94503	0.720919	2.236733	1.217818
342	-773.635	-845.3289	71.69395	0.4198095	2.103933	1.079404
348	-759.9832	-830.8869	70.9037	0.7822635	2.572186	0.8573849
354	-761.8818	-832.8309	70.94903	0.7476333	2.202316	1.215137
360	-768.0771	-839.895	71.8179	0.4441987	2.276524	0.6715058
366	-759.2096	-830.5	71.29045	0.6544856	1.985467	1.21225
372	-760.0889	-831.2452	71.15627	0.5134705	2.803844	0.3415063
378	-759.4718	-830.2785	70.80668	0.619548	3.032289	0.3973587
384	-755.9398	-827.0875	71.14767	0.5817342	2.703159	0.7069988
390	-754.3126	-825.3673	71.05477	0.7146096	2.612901	0.7069988
396	-765.4609	-836.4733	71.0124	0.8879415	2.446191	0.7141841
402	-758.6671	-830.2018	71.53471	0.5519499	2.380403	0.6720625
408	-759.6208	-830.7512	71.13044	0.5806784	2.223418	1.235277
414	-771.0424	-841.9633	70.92083	0.5637016	2.316416	1.351194
420	-757.994	-829.2645	71.27047	0.5266269	2.41498	1.01085
426	-760.9027	-832.7391	71.8364	0.3751247	2.246723	0.8751932
432	-746.1792	-817.1248	70.94564	0.5542789	2.272534	1.377617
438	-753.8086	-825.2917	71.48312	0.5542789	2.105236	1.062809
444	-753.67	-824.944	71.27393	0.5542789	2.322153	1.055488
450	-765.0835	-836.0819	70.99844	0.6669444	2.798522	0.5218116
456	-758.7341	-830.0487	71.31464	0.53625	2.671757	0.4725398
462	-763.53	-834.4351	70.9051	0.9366209	2.561246	0.5813099
468	-761.8986	-832.8905	70.99189	0.9366209	2.483521	0.4630488
474	-753.5563	-824.6529	71.09657	0.7586081	2.196372	1.077425
480	-752.935	-823.9593	71.02434	0.6982702	1.950242	1.408862
486	-752.8458	-823.6625	70.81673	1.153793	1.995871	1.139381
492	-760.5357	-832.2336	71.69796	0.4522803	2.401979	0.6282438
498	-752.0735	-823.5668	71.49331	0.4394386	2.641594	0.5954465
504	-752.3832	-822.9231	70.53996	0.6229135	2.166599	1.682895
510	-758.3788	-828.7456	70.36675	0.8993229	2.062286	1.637738
516	-756.3236	-827.411	71.08741	0.6784669	2.034678	1.312862
522	-762.2859	-832.5675	70.28155	1.227945	2.052775	1.47516
528	-755.7493	-826.6577	70.90837	0.8373328	2.14019	1.211829
534	-766.412	-837.0952	70.68319	0.8671269	2.856848	0.5861533
540	-757.6303	-828.8442	71.21394	0.7032229	2.389382	0.8216673
546	-745.3472	-816.5624	71.21529	0.6881374	2.405389	0.8246816
552	-746.3305	-816.9182	70.5877	0.9842727	2.7903	0.3566289
558	-747.9793	-818.2059	70.22657	0.6452859	3.274331	0.1966385
564	-762.2977	-832.012	69.71429	1.08327	3.303399	0.2004746
570	-762.365	-832.5311	70.16615	0.7193077	3.258518	0.2039713
576	-759.5451	-830.0619	70.51677	0.4809741	3.307588	0.2227885
582	-764.7275	-835.0999	70.37236	0.4889187	3.307588	0.1790748
588	-750.5231	-820.6908	70.16767	0.6562818	3.335872	0.2025243
594	-749.5148	-820.1912	70.67633	0.3636766	3.264589	0.1874391
600	-752.3706	-823.1403	70.76962	0.2820234	3.387737	0.198281
606	-752.5116	-822.5142	70.00264	0.3213802	3.671472	0.112989
612	-751.8066	-821.7692	69.96267	0.4645792	3.653877	0.1530458
618	-753.5524	-823.9343	70.3819	0.4645792	3.362131	0.1855219
624	-756.3729	-826.0873	69.71433	0.5838659	3.68499	0.1474708
630	-766.2358	-835.0194	68.78369	0.7394728	3.963689	0.08353629
636	-761.0595	-830.4031	69.34351	0.4612218	3.812451	0.08353629
642	-757.2128	-826.4583	69.24541	0.5004464	3.897625	0.0891412
648	-763.201	-832.3113	69.11026	0.5174236	4.035822	0.09255804
654	-754.3671	-825.004	70.63683	0.9411516	2.797588	0.6531975
660	-749.1439	-820.1191	70.97517	0.6784273	2.751618	0.6859828
666	-753.11	-824.1875	71.07755	0.7258865	2.619805	0.6164276
672	-766.6714	-836.8717	70.20034	1.198882	2.969612	0.6899631
678	-759.1009	-829.9878	70.8869	0.8406869	2.638319	0.6899631
684	-756.2168	-827.4817	71.26487	0.633446	2.424636	0.831488
690	-753.7413	-825.297	71.5557	0.4623779	2.472567	0.7308116
696	-740.3443	-811.4983	71.154	0.5725135	2.770009	0.5667027
702	-755.0635	-825.7678	70.7043	0.9251314	2.6688	0.7827725
708	-754.87	-826.1399	71.26987	0.4646646	2.33783	1.177671
714	-745.3101	-815.9639	70.65383	0.6405009	2.196482	1.561149
720	-744.598	-814.4822	69.88416	0.6550902	1.830383	2.31626
726	-754.4274	-825.176	70.7486	0.9604796	1.99424	1.353075
732	-742.8747	-813.6938	70.81911	0.941288	2.428768	0.9148188
738	-749.1591	-820.3899	71.23085	0.6157586	2.233147	1.093859
744	-749.2728	-820.0485	70.7757	0.9116805	2.475664	0.9449552
750	-751.5055	-822.3441	70.83859	0.7002221	2.907229	0.5659917
756	-749.5677	-820.2754	70.70778	1.086156	2.336569	0.9784112
762	-752.5515	-823.7192	71.16777	0.6604183	2.298334	1.033214
768	-762.0921	-832.6558	70.56371	1.023494	2.775469	0.6768879
774	-755.6015	-826.1313	70.52979	0.6876277	3.140007	0.3079886
780	-749.5676	-819.9743	70.40664	0.5842112	3.246347	0.2197034
786	-759.9776	-830.0409	70.06324	0.952283	3.246347	0.27227
792	-751.6391	-822.2391	70.60001	0.7745848	3.053745	0.4436923
798	-757.0596	-827.7598	70.7002	0.5820434	3.146279	0.3340048
804	-758.1476	-828.9568	70.80926	0.6005542	3.010025	0.3340048
810	-760.8316	-830.3162	69.48456	1.228197	3.436005	0.2120259
